============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T17332  1 .9946988E+07   2540046E-02  .4236E+02 -.2951E+02   .9999891  .0042679  .0018976
T17333  1 .9948842E+07   2540113E-02 -.2815E+02 -.4890E+00   .9999894 -.0041093  .0020539
T17334  1 .9957603E+07   2540187E-02 -.4322E+02 -.2610E+02   .9999774  .0004150 -.0067095
T17335  1 .9958814E+07   2540105E-02  .7400E+02  .1700E+02   .9989159  .0455110  .0097877
T17336  1 .9967501E+07   2540136E-02 -.9788E+02  .5306E+02   .9999805 -.0051599  .0035115
T17337  1 .9936048E+07   2540055E-02 -.3526E+02 -.5375E+01   .9998108 -.0193758 -.0016885
T17338  1 .9941775E+07   2540036E-02  .4316E+01  .5384E+01   .9999880  .0046234  .0016204
T17339  1 .9935444E+07   2540147E-02  .4268E+02 -.7041E+02   .9999881  .0014297 -.0046688
T17340  1 .9927515E+07   2540245E-02  .3603E+02  .2555E+02   .9999997  .0002014  .0006943
T17341  1 .9951511E+07   2540230E-02 -.1061E+03  .3675E+02   .9999495 -.0100484  .0000934
T17342  1 .9937423E+07   2540035E-02  .3005E+02  .1295E+03   .9999007  .0010559  .0140553
T17343  1 .9950061E+07   2540154E-02  .1430E+02  .6521E+02   .9999567  .0058528  .0072371
T17344  1 .9953684E+07   2540027E-02  .3962E+02  .1783E+02   .9999611  .0071718  .0051290
T17345  1 .9954916E+07   2540186E-02  .1360E+02 -.9833E+01   .9999974 -.0016194  .0015750
T17346  1 .9938956E+07   2540111E-02  .3298E+02 -.2304E+02   .9999973  .0022096 -.0006875
T17347  1 .9936450E+07   2540239E-02  .1879E+03  .3717E+02   .9997525  .0221061 -.0025029
T17348  1 .9958293E+07   2540005E-02 -.1011E+01  .4237E+01   .9999956 -.0011803  .0027350
T17349  1 .9935300E+07   2540116E-02 -.6184E+02  .5344E+02   .9999866 -.0048345  .0018474
T17350  1 .9963521E+07   2540023E-02 -.2482E+02 -.4765E+02   .9999893 -.0004360 -.0046023
T17351  1 .9939223E+07   2540240E-02 -.1160E+02  .4209E+01   .9999944  .0005882  .0033008
T17352  1 .9933879E+07   2540117E-02 -.1916E+02  .2801E+01   .9999892 -.0045894  .0007294
T17353  1 .9959668E+07   2540199E-02  .8309E+02 -.5205E+02   .9999761  .0065386  .0022279
T17354  1 .9970278E+07   2540167E-02 -.4273E+02 -.8143E+02   .9999197 -.0053062 -.0115085
T17355  1 .9954232E+07   2540133E-02 -.4083E+01 -.1648E+02   .9999986 -.0000417  .0016755
T17356  1 .9945105E+07   2540044E-02  .2782E+00 -.7519E+02   .9999784  .0047611 -.0045275
T17357  1 .9938848E+07   2540215E-02  .6260E+02 -.6955E+02   .9999536  .0068818 -.0067390
T17358  1 .9978419E+07   2540076E-02  .1664E+03  .1347E+03   .9998791  .0132078  .0082055
T17359  1 .9959389E+07   2540066E-02  .3577E+01  .9068E+01   .9999800 -.0033553  .0053594
T17360  1 .9964934E+07   2540173E-02  .7158E+02  .4958E+02   .9999809  .0050745  .0035346
T17361  1 .9958917E+07   2540085E-02  .7978E+02  .9265E+00   .9999129  .0131316  .0012992
T17362  1 .9967598E+07   2540023E-02 -.7609E+02 -.5691E+02   .9999398 -.0100088 -.0045009
T17363  1 .9948891E+07   2540203E-02  .1761E+02  .1508E+03   .9999309  .0023969  .0115084
T17364  1 .9931097E+07   2540137E-02 -.5883E+02 -.3484E+02   .9999819 -.0060191 -.0002325
T17365  1 .9945465E+07   2540219E-02  .1114E+03  .1356E+02   .9999815  .0050060 -.0034527
T17366  1 .9939846E+07   2540101E-02 -.4771E+01 -.3369E+02   .9999969 -.0006240 -.0023941
T17367  1 .9958887E+07   2540114E-02 -.5189E+02 -.2251E+02   .9999921 -.0037089  .0014399
T17368  1 .9957407E+07   2540222E-02 -.7245E+02 -.6006E+01   .9999366 -.0070769  .0087541
T17369  1 .9951233E+07   2540235E-02 -.2422E+02  .9553E+01   .9999981 -.0007366  .0018275
T17370  1 .9931521E+07   2540125E-02 -.3161E+02 -.9463E+01   .9999645 -.0080564 -.0024495
T17371  1 .9930600E+07   2540080E-02 -.9672E+01 -.4577E+02   .9999923  .0012659 -.0037035
T17372  1 .9940719E+07   2540042E-02 -.1011E+03 -.4034E+03   .9941969 -.0260733 -.1043680
T17373  1 .9946547E+07   2540260E-02  .2344E+02 -.2390E+02   .9999978  .0000608 -.0021022
T17374  1 .9946694E+07   2540093E-02 -.2752E+02  .3460E+02   .9999992 -.0012571 -.0003173
T17375  1 .9957203E+07   2540146E-02 -.6155E+02  .1081E+03   .9999111 -.0064619  .0116615
T17376  1 .9965990E+07   2540249E-02  .5655E+02  .9229E+02   .9999596  .0049265  .0075133
T17377  1 .9945168E+07   2540064E-02 -.1100E+03 -.3779E+02   .9998212 -.0189030 -.0004929
T17378  1 .9962853E+07   2540258E-02 -.9350E+01 -.1185E+02   .9999990 -.0013918  .0002311
T17379  1 .9931181E+07   2540009E-02  .4358E+02  .2221E+02   .9999859  .0047082  .0024445
T17380  1 .9917025E+07   2540235E-02 -.3807E+02  .9617E+02   .9999781 -.0050653  .0042617
T17381  1 .9934308E+07   2540181E-02 -.4241E+02  .4787E+02   .9999869 -.0050973  .0003904
T17382  1 .9955862E+07   2540001E-02 -.1004E+03  .4738E+02   .9999781 -.0063220  .0019803
T17383  1 .9953722E+07   2540136E-02  .5584E+02 -.1389E+03   .9999689  .0046143 -.0064000
T17384  1 .9954341E+07   2540246E-02 -.2610E+02 -.5343E+02   .9999912 -.0040628 -.0010355
T17385  1 .9957999E+07   2540150E-02 -.1132E+03 -.9843E+02   .9999173 -.0098395 -.0082797
T17386  1 .9951880E+07   2540217E-02 -.7685E+01 -.2920E+02   .9999980  .0013521 -.0014828
T17387  1 .9953852E+07   2540113E-02 -.2717E+02  .5733E+02   .9999982 -.0015742  .0010764
T17388  1 .9957371E+07   2540188E-02  .5179E+01 -.2078E+02   .9999874 -.0042284  .0027046
T17389  1 .9970241E+07   2540206E-02  .6195E+02  .6249E+02   .9997374  .0171567  .0151938
T17390  1 .9974033E+07   2540241E-02 -.3991E+02  .6670E+02   .9999652 -.0009158  .0082907
T17391  1 .9951710E+07   2540011E-02 -.1225E+01  .2497E+01   .9999995  .0007525  .0007291
T17392  1 .9946216E+07   2540224E-02 -.5420E+02  .9989E+01   .9999117 -.0116014 -.0064735
T17393  1 .9937656E+07   2540233E-02 -.4312E+01 -.5668E+02   .9999461 -.0015088 -.0102675
T17394  1 .9943855E+07   2540073E-02  .2287E+02 -.3831E+01   .9999963 -.0007592  .0026121
T17395  1 .9953588E+07   2540111E-02  .1664E+03  .1704E+02   .9998473  .0166381  .0053509
T17396  1 .9936601E+07   2540242E-02 -.3906E+01  .1686E+02   .9999656  .0011823  .0082104
T17397  1 .9970145E+07   2540221E-02 -.1126E+01 -.1904E+02   .9999783  .0049546 -.0043364
T17398  1 .9954604E+07   2540145E-02 -.2095E+02  .4452E+02   .9999954 -.0002894 -.0030211
T17399  1 .9967729E+07   2540250E-02 -.2367E+02  .1300E+03   .9998802 -.0050284  .0146378
T17400  1 .9949599E+07   2540259E-02 -.3582E+03  .4129E+01   .9998758 -.0153945  .0033729
T17401  1 .9960024E+07   2540155E-02  .3814E+02 -.1021E+03   .9999665 -.0000508 -.0081912
T17402  1 .9951216E+07   2540034E-02 -.1025E+03 -.1548E+03   .9999594 -.0063423 -.0063998
T17403  1 .9959710E+07   2540094E-02 -.1222E+02 -.8192E+02   .9999727 -.0030167 -.0067525
T17404  1 .9943314E+07   2540182E-02 -.3539E+02  .3448E+02   .9999813 -.0060844 -.0006464
T17405  1 .9940518E+07   2540117E-02  .5683E+00  .3432E+02   .9999919 -.0000645  .0040138
T17406  1 .9962319E+07   2540048E-02  .1558E+02 -.1873E+02   .9999997 -.0001460 -.0008238
T17407  1 .9959863E+07   2540138E-02  .1548E+01  .5778E+02   .9999863 -.0004351  .0052135
T17408  1 .9940857E+07   2540170E-02 -.2014E+03 -.1431E+03   .9998743 -.0140759 -.0072968
T17409  1 .9952461E+07   2540136E-02 -.9623E+02  .1988E+02   .9999903 -.0042575 -.0011680
T17410  1 .9958022E+07   2540244E-02 -.1905E+02 -.1234E+02   .9999994  .0008290 -.0007408
T17411  1 .9952305E+07   2540183E-02 -.3592E+02  .3180E+02   .9999959 -.0008329  .0027284
T17412  1 .9950681E+07   2540109E-02  .4655E+02 -.7435E+02   .9999667  .0041019 -.0070596
T17413  1 .9955092E+07   2540237E-02  .2646E+02 -.1247E+03   .9999550 -.0008933 -.0094445
T17414  1 .9965694E+07   2540075E-02  .3508E+01  .1421E+02   .9999918  .0037065  .0016148
T17415  1 .9947167E+07   2540075E-02  .1281E+02 -.5241E+01   .9999744  .0052270  .0048888
T17416  1 .9963518E+07   2540020E-02  .7354E+02  .1333E+03   .9998880  .0059082  .0137515
T17417  1 .9946399E+07   2540261E-02 -.1510E+02 -.9531E+01   .9999778 -.0066402  .0005570
T17418  1 .9930403E+07   2540249E-02  .2801E+02 -.2393E+02   .9999825  .0018888 -.0056119
T17419  1 .9952631E+07   2540129E-02  .5457E+02  .2571E+02   .9999913  .0025649  .0032879
T17420  1 .9958002E+07   2540035E-02 -.1045E+03  .1571E+02   .9999796 -.0061208 -.0018140
T17421  1 .9961852E+07   2540210E-02  .7183E+02 -.6006E+02   .9998594  .0078171 -.0148331
T17422  1 .9948581E+07   2540205E-02 -.5540E+02 -.6444E+02   .9999506 -.0071834 -.0068748
T17423  1 .9939260E+07   2540118E-02 -.1880E+02  .3480E+02   .9999999 -.0000206 -.0001193
T17424  1 .9957480E+07   2540037E-02 -.4179E+02 -.2078E+02   .9999668 -.0042483 -.0069493
T17425  1 .9946872E+07   2540198E-02  .4188E+02 -.6506E+02   .9999571  .0052394 -.0076410
T17426  1 .9942843E+07   2540174E-02  .9489E+02 -.5307E+02   .9999904  .0043510 -.0004864
T17427  1 .9959905E+07   2540236E-02  .1983E+02 -.3526E+02   .9999898  .0029098 -.0034640
T17428  1 .9955968E+07   2540252E-02 -.4864E+02 -.2418E+02   .9999655 -.0070423 -.0043982
T17429  1 .9957810E+07   2540257E-02 -.1582E+02 -.1163E+02   .9999298  .0055178 -.0104859
T17430  1 .9946148E+07   2540090E-02 -.9160E+02 -.5480E+02   .9999809  .0036063 -.0050118
T17431  1 .9945979E+07   2540167E-02  .1272E+02  .3771E+02   .9999940  .0025079  .0023725
T17432  1 .9951570E+07   2540229E-02 -.4078E+02 -.1220E+03   .9999606 -.0087840  .0013188
T17433  1 .9965008E+07   2540189E-02  .2933E+02  .7340E+02   .9999535  .0052586  .0080839
T17434  1 .9965240E+07   2540146E-02  .1429E+02 -.6920E+02   .9999122  .0074284 -.0109708
T17435  1 .9945733E+07   2540233E-02 -.3110E+02 -.7630E+01   .9999998 -.0004739 -.0004910
T17436  1 .9956907E+07   2540116E-02  .1901E+02 -.2675E+02   .9999986  .0016018 -.0004492
T17437  1 .9963683E+07   2540227E-02 -.1010E+03  .2253E+03   .9997992 -.0138994  .0144359
T17438  1 .9974629E+07   2540243E-02  .5763E+02 -.3990E+02   .9999977  .0011213 -.0018472
T17439  1 .9954913E+07   2540083E-02  .5144E+02 -.1740E+02   .9999899  .0044123 -.0008277
T17440  1 .9943866E+07   2540235E-02 -.2578E+01 -.7202E+02   .9999445 -.0054527 -.0090102
T17441  1 .9964154E+07   2540005E-02 -.3392E+02 -.4653E+02   .9999908 -.0034000 -.0026042
T17442  1 .9957848E+07   2540198E-02  .2769E+02  .2254E+02   .9999883  .0018533  .0044645
T17443  1 .9954129E+07   2540251E-02  .3538E+02 -.2650E+02   .9999964 -.0011799  .0024255
T17444  1 .9954816E+07   2540192E-02 -.2751E+02 -.1578E+03   .9999848 -.0001052 -.0055084
T17445  1 .9953219E+07   2540093E-02  .1241E+03 -.3318E+02   .9997283  .0227511 -.0050744
T17446  1 .9952322E+07   2540123E-02 -.3186E+02  .1295E+02   .9999995 -.0007951 -.0005786
T17447  1 .9951687E+07   2540091E-02 -.5745E+02  .5072E+02   .9999737 -.0055171  .0047021
T17448  1 .9961841E+07   2540043E-02 -.3395E+01  .1902E+02   .9999784 -.0065693  .0002613
T17449  1 .9942457E+07   2540115E-02 -.6038E+02  .1168E+02   .9999918 -.0038229  .0013673
T17450  1 .9941729E+07   2540190E-02 -.3940E+02 -.6001E+02   .9999908  .0005750  .0042438
T17451  1 .9966472E+07   2540128E-02 -.2160E+02  .2546E+02   .9999867 -.0032220 -.0040341
T17452  1 .9956270E+07   2540170E-02  .8261E+02  .5096E+02   .9999637  .0075247  .0039978
T17453  1 .9972739E+07   2540026E-02 -.3522E+02  .1081E+02   .9999896 -.0045588 -.0000615
T17454  1 .9954056E+07   2540079E-02 -.8670E+01  .8928E+02   .9999696 -.0004509  .0077852
T17455  1 .9941585E+07   2540051E-02  .3483E+02 -.2485E+02   .9999902  .0042680 -.0011851
T17456  1 .9950920E+07   2540171E-02 -.1539E+02  .1471E+02   .9999982 -.0017662  .0007370
T17457  1 .9965745E+07   2540139E-02 -.1403E+03 -.1032E+02   .9998903 -.0137475 -.0055188
T17458  1 .9936956E+07   2540195E-02 -.5662E+01  .5867E+02   .9999918  .0032575  .0024050
T17459  1 .9968883E+07   2540250E-02 -.7123E+02 -.5545E+02   .9999782 -.0057051 -.0033331
T17460  1 .9960157E+07   2540100E-02 -.2991E+02  .4445E+02   .9999801 -.0013400  .0061592
T17461  1 .9939854E+07   2540118E-02  .2954E+02 -.1880E+03   .9997418  .0033111 -.0224792
T17462  1 .9961124E+07   2540200E-02 -.3709E+02 -.4068E+02   .9999755 -.0062114 -.0032298
T17463  1 .9963010E+07   2540244E-02  .7634E+02 -.3070E+02   .9999828  .0058557  .0004255
T17464  1 .9939859E+07   2540086E-02  .9960E+02  .1653E+00   .9999912  .0041170 -.0007995
T17465  1 .9956296E+07   2540064E-02  .4511E+02  .4816E+01   .9999764  .0012256  .0067587
T17466  1 .9945189E+07   2540176E-02  .2173E+00  .1457E+02   .9999993 -.0010926 -.0005010
T17467  1 .9958228E+07   2540006E-02  .2251E+02  .2584E+02   .9999945 -.0006681  .0032347
T17468  1 .9964599E+07   2540014E-02  .7806E+01 -.1708E+02   .9999786  .0033059 -.0056505
T17469  1 .9944078E+07   2540088E-02 -.1222E+02 -.3581E+02   .9999971  .0004194 -.0023534
T17470  1 .9962392E+07   2540261E-02 -.6568E+02  .3545E+02   .9999581 -.0083984  .0036314
T17471  1 .9937956E+07   2540259E-02 -.4166E+02  .8709E+02   .9999674 -.0035104  .0072781
T17472  1 .9941388E+07   2540014E-02 -.3115E+02  .4928E+02   .9999596 -.0084231  .0031488
T17473  1 .9969102E+07   2540127E-02  .2759E+02  .8272E+01   .9999926  .0022033  .0031513
T17474  1 .9940445E+07   2540093E-02 -.1529E+02 -.2325E+02   .9999932 -.0012824 -.0034557
T17475  1 .9957053E+07   2540212E-02 -.1082E+03  .2466E+01   .9998897 -.0084847 -.0121889
T17476  1 .9937565E+07   2540129E-02 -.1204E+02  .3209E+01   .9999847  .0000186  .0055373
T17477  1 .9953821E+07   2540159E-02  .4949E+02  .3125E+02   .9999685  .0077753 -.0016225
T17478  1 .9937652E+07   2540160E-02  .3519E+02 -.4880E+01   .9999838  .0056896 -.0000530
T17479  1 .9963189E+07   2540158E-02 -.7509E+02 -.3787E+01   .9999925 -.0035439  .0015453
T17480  1 .9956466E+07   2540134E-02 -.3302E+02 -.1276E+02   .9999888 -.0042740 -.0020237
T17481  1 .9954297E+07   2540203E-02  .1059E+02 -.4652E+02   .9999963 -.0001451 -.0027009
T17482  1 .9956172E+07   2540264E-02 -.9965E+02  .6846E+02   .9998982 -.0133223  .0051099
T17483  1 .9964194E+07   2540021E-02  .8123E+02  .1157E+02   .9999771  .0052044  .0043208
T17484  1 .9950979E+07   2540011E-02  .1189E+03  .8944E+00   .9999183  .0123019  .0034594
T17485  1 .9967980E+07   2540190E-02 -.3205E+02 -.4320E+01   .9999937 -.0029115 -.0020245
T17486  1 .9955857E+07   2540206E-02  .3877E+02 -.1122E+02   .9999553  .0062948 -.0070516
T17487  1 .9951988E+07   2540141E-02  .3273E+01 -.1627E+02   .9999981  .0015766 -.0011064
T17488  1 .9940049E+07   2540227E-02  .4077E+01  .7014E+01   .9999821  .0049930 -.0033076
T17489  1 .9937832E+07   2540131E-02  .3750E+02  .1499E+02   .9999796 -.0004374  .0063759
T17490  1 .9974359E+07   2540086E-02  .7213E+02 -.5546E+01   .9999416  .0106925 -.0015769
T17491  1 .9932909E+07   2540179E-02  .2993E+02 -.5633E+00   .9999948  .0032111  .0000544
T17492  1 .9948316E+07   2540238E-02  .7906E+01 -.1304E+01   .9999696  .0061201  .0048321
T17493  1 .9928623E+07   2540061E-02  .2212E+02 -.2775E+02   .9999903 -.0000990 -.0044101
T17494  1 .9934251E+07   2540211E-02 -.2859E+02 -.2390E+02   .9999973 -.0022402 -.0005932
T17495  1 .9955639E+07   2540041E-02 -.2617E+02  .6326E+02   .9999902 -.0027917  .0034472
T17496  1 .9951580E+07   2540074E-02 -.4178E+02  .1212E+02   .9999608 -.0086042 -.0020785
T17497  1 .9944867E+07   2540227E-02  .1542E+03  .1447E+03   .9999415  .0090291  .0059623
T17498  1 .9952178E+07   2540119E-02  .2481E+02 -.1592E+01   .9999883  .0046928 -.0012151
T17499  1 .9956513E+07   2540151E-02 -.2246E+02  .4010E+02   .9999874 -.0047776  .0015673
T17500  1 .9944583E+07   2540148E-02 -.2141E+02 -.9831E+01   .9999978 -.0014704  .0015289
T17501  1 .9957125E+07   2540042E-02  .3764E+02 -.1905E+03   .9994599  .0071565 -.0320728
T17502  1 .9953402E+07   2540256E-02  .1642E+02 -.3919E+01   .9999790  .0064136  .0008910
T17503  1 .9972856E+07   2540142E-02 -.6026E+02  .2681E+02   .9999557 -.0074570  .0057495
T17504  1 .9959913E+07   2540228E-02 -.1923E+02 -.1260E+03   .9998175 -.0121134 -.0147715
T17505  1 .9960801E+07   2540123E-02 -.8880E+02  .4863E+02   .9999846 -.0038802  .0039797
T17506  1 .9962594E+07   2540097E-02 -.8170E+01 -.2625E+01   .9999979 -.0001300  .0020423
T17507  1 .9959646E+07   2540018E-02  .6126E+02  .6446E+02   .9999097  .0123721  .0052484
T17508  1 .9949421E+07   2540208E-02  .8091E+01 -.3849E+01   .9999989  .0014914  .0001140
T17509  1 .9950962E+07   2540024E-02 -.2615E+02 -.2125E+02   .9999997 -.0004104  .0006723
T17510  1 .9965334E+07   2540096E-02 -.3872E+02  .1543E+02   .9999873 -.0022820  .0044994
T17511  1 .9948128E+07   2540206E-02 -.4930E+02 -.1741E+02   .9999847 -.0042557  .0035378
T17512  1 .9957590E+07   2540113E-02 -.3257E+02  .6341E+02   .9999819 -.0033766  .0049792
T17513  1 .9952152E+07   2540233E-02 -.4710E+02 -.4286E+02   .9999897 -.0035621 -.0028232
T17514  1 .9954377E+07   2540256E-02  .2615E+02 -.3800E+02   .9998518  .0132533  .0109842
T17515  1 .9926279E+07   2540202E-02 -.2959E+02 -.7150E+02   .9999852  .0036782 -.0040211
T17516  1 .9932962E+07   2540216E-02 -.7032E+02 -.4584E+02   .9999854 -.0051663 -.0015971
T17517  1 .9940495E+07   2540097E-02  .5970E+02  .9726E+01   .9999740  .0071640 -.0007596
T17518  1 .9976355E+07   2540088E-02 -.1173E+02 -.1498E+02   .9999999  .0000696  .0003289
T17519  1 .9931271E+07   2540152E-02 -.7708E+02  .2118E+01   .9999824 -.0057544 -.0014201
T17520  1 .9964399E+07   2540091E-02 -.3518E+03  .4623E+03   .9994976 -.0160855  .0273090
T17521  1 .9955339E+07   2540123E-02  .2020E+02  .1320E+02   .9999894 -.0004188  .0045806
T17522  1 .9970277E+07   2540243E-02 -.2180E+01 -.1611E+02   .9999982  .0016932 -.0008988
T17523  1 .9947036E+07   2540224E-02 -.1389E+02 -.1529E+02   .9999999 -.0003721 -.0000700
T17524  1 .9943358E+07   2540214E-02 -.1275E+01 -.1183E+02   .9999924 -.0001231 -.0038906
T17525  1 .9955371E+07   2540189E-02 -.4316E+02 -.1236E+02   .9999920 -.0039627 -.0005731
T17526  1 .9949504E+07   2540203E-02 -.1692E+02  .1867E+02   .9999948  .0025577  .0019761
T17527  1 .9973443E+07   2540208E-02 -.2123E+02  .3449E+01   .9999956 -.0027722 -.0010313
T17528  1 .9954202E+07   2540201E-02 -.4045E+01 -.1465E+02   .9999487 -.0039890 -.0093116
T17529  1 .9954268E+07   2540180E-02 -.4539E+02 -.2455E+02   .9999973 -.0018285 -.0014596
T17530  1 .9967948E+07   2540066E-02  .2482E+02  .1269E+03   .9999948  .0001028  .0032128
T17531  1 .9968081E+07   2540120E-02 -.1698E+03  .6686E+02   .9999005 -.0087671  .0110522
T17532  1 .9958638E+07   2540141E-02  .3709E+02  .7138E+02   .9999815  .0041075  .0044923
T17533  1 .9958536E+07   2540232E-02  .5599E+02 -.3235E+02   .9999924  .0026680 -.0028479
T17534  1 .9954590E+07   2540049E-02 -.3860E+02 -.3829E+01   .9999865 -.0024680 -.0045834
T17535  1 .9959327E+07   2540173E-02 -.4561E+02  .1047E+01   .9999802 -.0041333  .0047464
T17536  1 .9953284E+07   2540247E-02  .9947E+00 -.1449E+02   .9999823 -.0050402 -.0031645
T17537  1 .9950000E+07   2540126E-02 -.9217E+02  .1285E+03   .9999835 -.0029520  .0049334
T17538  1 .9953585E+07   2540151E-02 -.9217E+02  .8176E+01   .9999779 -.0066140  .0006017
T17539  1 .9945275E+07   2540257E-02  .5624E+02 -.3191E+02   .9999925  .0038741 -.0000836
T17540  1 .9949691E+07   2540057E-02 -.3305E+02  .4904E+01   .9999894 -.0044204  .0013108
T17541  1 .9950870E+07   2540165E-02  .5112E+02 -.7094E+02   .9999965 -.0022958 -.0013005
T17542  1 .9950221E+07   2540193E-02 -.5134E+02 -.1265E+02   .9999991  .0000784 -.0013092
T17543  1 .9961316E+07   2540190E-02 -.3453E+01 -.6081E+02   .9999863  .0006204 -.0052040
T17544  1 .9958369E+07   2540228E-02  .1772E+02 -.2393E+02   .9999987 -.0011395 -.0011081
T17545  1 .9946585E+07   2540134E-02  .6810E+01  .2768E+02   .9998561  .0134338 -.0103551
T17546  1 .9967773E+07   2540034E-02  .1418E+02 -.2914E+02   .9999783  .0024465 -.0061232
T17547  1 .9962798E+07   2540206E-02  .7064E+02  .3133E+02   .9999706  .0064983  .0040668
T17548  1 .9966498E+07   2540151E-02 -.3275E+02 -.4893E+02   .9999771 -.0056339 -.0037533
T17549  1 .9943435E+07   2540003E-02 -.3719E+02 -.7883E+01   .9999965 -.0008131 -.0025268
T17550  1 .9937095E+07   2540126E-02  .2201E+03  .7953E+02   .9999268  .0113079 -.0042941
T17551  1 .9954806E+07   2540018E-02  .6739E+02  .6140E+01   .9999742  .0071668  .0005097
T17552  1 .9954999E+07   2540253E-02 -.5131E+02 -.2738E+02   .9999947 -.0027995 -.0016367
T17553  1 .9965804E+07   2540068E-02  .8642E+01  .2924E+01   .9999967  .0025599  .0003169
T17554  1 .9951935E+07   2540242E-02  .1897E+02 -.4522E+02   .9997940 -.0042570 -.0198461
T17555  1 .9969884E+07   2540081E-02  .1434E+02  .7072E+02   .9999704 -.0002886  .0076915
T17556  1 .9935287E+07   2540028E-02 -.2752E+03 -.1741E+03   .9997221 -.0157224 -.0175635
T17557  1 .9955904E+07   2540204E-02  .2490E+03  .8427E+02   .9999419  .0107757 -.0002911
T17558  1 .9952708E+07   2540076E-02  .3553E+03 -.1332E+04   .9961366  .0231505 -.0847112
T17559  1 .9953773E+07   2540158E-02 -.6898E+02 -.8446E+02   .9999747 -.0068931 -.0017574
T17560  1 .9960179E+07   2540073E-02  .1114E+02 -.2850E+02   .9999923  .0033216 -.0021121
T17561  1 .9954548E+07   2540183E-02  .3919E+01  .1967E+02   .9999930  .0016358  .0033502
T17562  1 .9952812E+07   2540257E-02  .2523E+02  .1247E+02   .9999885  .0026493 -.0040059
T17563  1 .9957690E+07   2540110E-02  .3537E+03 -.1523E+03   .9994464  .0297363 -.0149194
T17564  1 .9956734E+07   2540003E-02 -.6808E+02  .6371E+02   .9999927 -.0017550  .0033956
T17565  1 .9955123E+07   2540182E-02  .7893E+02  .1562E+02   .9999956  .0029187  .0005998
T17566  1 .9969895E+07   2540161E-02  .3805E+02  .6673E+02   .9999946 -.0009937  .0031401
T17567  1 .9963577E+07   2540249E-02 -.6850E+02  .1596E+02   .9999836 -.0047869 -.0031369
T17568  1 .9937632E+07   2540019E-02  .3177E+02 -.2907E+02   .9999743 -.0014449 -.0070160
T17569  1 .9952830E+07   2540105E-02 -.5184E+02  .1531E+02   .9999928 -.0037649 -.0004834
T17570  1 .9947411E+07   2540215E-02  .7679E+02  .1627E+02   .9999430  .0102559  .0029848
T17571  1 .9966351E+07   2540004E-02 -.8542E+02 -.4597E+03   .9997603 -.0051677 -.0212773
T17572  1 .9963837E+07   2540106E-02 -.5122E+02  .2627E+02   .9999684 -.0074301  .0028209
T17573  1 .9945291E+07   2540128E-02  .3940E+02  .5989E+02   .9999333  .0050537  .0103845
T17574  1 .9932926E+07   2540222E-02 -.6080E+02  .3839E+01   .9999811 -.0052117  .0032754
T17575  1 .9954530E+07   2540236E-02 -.1400E+02 -.7727E+02   .9999422 -.0007416 -.0107295
T17576  1 .9948269E+07   2540188E-02 -.4132E+02 -.4233E+02   .9999835 -.0047331 -.0032442
T17577  1 .9972596E+07   2540229E-02  .2629E+02 -.4513E+02   .9999762  .0039933 -.0056247
T17578  1 .9951665E+07   2540131E-02  .5636E+02 -.1362E+03   .9999778  .0014609 -.0065084
T17579  1 .9952051E+07   2540155E-02  .7005E+02  .1729E+01   .9999783  .0061620  .0023442
T17580  1 .9953149E+07   2540001E-02  .1134E+02 -.5638E+02   .9999883  .0011687 -.0047041
T17581  1 .9952512E+07   2540158E-02 -.6289E+01 -.8023E+01   .9999985  .0017323  .0000295
T17582  1 .9956380E+07   2540171E-02 -.9835E+02 -.2591E+02   .9999542 -.0063018 -.0072029
T17583  1 .9944691E+07   2540036E-02  .3437E+01 -.1097E+03   .9994754  .0059042 -.0318453
T17584  1 .9957861E+07   2540062E-02 -.2659E+02 -.1003E+03   .9999564  .0027265 -.0089294
T17585  1 .9969123E+07   2540261E-02 -.5398E+02 -.5372E+02   .9999304 -.0098281 -.0065209
T17586  1 .9946121E+07   2540246E-02 -.6124E+01  .3238E+02   .9999722  .0063812  .0038485
T17587  1 .9948970E+07   2540204E-02 -.4522E+02 -.5654E+01   .9999520 -.0075018 -.0063084
T17588  1 .9952903E+07   2540197E-02  .7517E+02  .7817E+02   .9999736  .0058927  .0042500
T17589  1 .9960175E+07   2540021E-02 -.1152E+02  .1958E+02   .9999828 -.0040494  .0042430
T17590  1 .9946289E+07   2540049E-02  .2517E+01 -.9968E+02   .9999704 -.0021321 -.0073877
T17591  1 .9948200E+07   2540117E-02 -.5819E+01  .8613E+01   .9999871 -.0041834  .0028874
