============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T11439  1 .4921973E+07   2540251E-02 -.1059E+03 -.7275E+01   .9999544 -.0091727  .0026693
T11440  1 .4947906E+07   2540105E-02  .8385E+02 -.8327E+02   .9999943  .0032468 -.0009401
T11441  1 .4916821E+07   2540258E-02  .6290E+02  .1917E+02   .9998973  .0142630  .0014254
T11442  1 .4934983E+07   2540198E-02  .6233E+02 -.4242E+02   .9999322 -.0026445 -.0113362
T11443  1 .4929402E+07   2540070E-02 -.6689E+02  .3094E+03   .9998074  .0012840  .0195817
T11444  1 .4918858E+07   2540242E-02  .4635E+02  .1205E+03   .9999478  .0042288  .0093030
T11445  1 .4941025E+07   2540008E-02  .3304E+02  .6216E+02   .9999504  .0065307  .0075190
T11446  1 .4903121E+07   2540122E-02 -.7715E+02 -.7340E+02   .9997729 -.0164570 -.0135410
T11447  1 .4929250E+07   2540019E-02 -.1215E+03 -.1111E+03   .9998133 -.0162894 -.0103974
T11448  1 .4907387E+07   2540143E-02  .8927E+02 -.1818E+03   .9998389  .0089010 -.0155846
T11449  1 .4908039E+07   2540112E-02  .5731E+02  .1530E+03   .9999453  .0049813  .0092007
T11450  1 .4936899E+07   2540125E-02  .1333E+03 -.4344E+02   .9996320  .0224507  .0152277
T11451  1 .4916874E+07   2540221E-02 -.5808E+01 -.3095E+02   .9997645  .0102591 -.0191206
T11452  1 .4901174E+07   2540094E-02  .3885E+02 -.7513E+02   .9999856  .0040153 -.0035581
T11453  1 .4929358E+07   2540240E-02 -.9123E+02  .2749E+02   .9999836 -.0056154  .0010996
T11454  1 .4918362E+07   2540001E-02 -.1859E+02  .1605E+03   .9998041 -.0054082  .0190372
T11455  1 .4909911E+07   2540258E-02 -.8685E+02 -.1656E+03   .9998984  .0008358 -.0142273
T11456  1 .4919128E+07   2540200E-02  .8255E+03 -.3240E+03   .9907364  .1272451 -.0474354
T11457  1 .4902898E+07   2540239E-02  .1663E+02  .3319E+02   .9999939 -.0011097 -.0033177
T11458  1 .4913872E+07   2540199E-02 -.2862E+03 -.2626E+02   .9997259 -.0233494 -.0017136
T11459  1 .4913711E+07   2540077E-02  .3774E+02 -.7913E+02   .9999662  .0073062 -.0037613
T11460  1 .4916631E+07   2540226E-02  .1264E+02  .3418E+02   .9999988 -.0013695 -.0006818
T11461  1 .4950213E+07   2540098E-02  .4319E+02  .1581E+03   .9998463  .0041179  .0170389
T11462  1 .4939336E+07   2540153E-02 -.5520E+02 -.3099E+02   .9999880 -.0001864 -.0048936
T11463  1 .4935866E+07   2540119E-02 -.6874E+02  .2095E+02   .9998590 -.0145186  .0084367
T11464  1 .4931411E+07   2540037E-02  .1377E+03  .6476E+02   .9999029  .0129801  .0050651
T11465  1 .4938113E+07   2540006E-02 -.5659E+02  .1230E+02   .9998336 -.0174867  .0051977
T11466  1 .4911072E+07   2540134E-02  .6783E+02  .3861E+03   .9996407 -.0019098  .0267368
T11467  1 .4932632E+07   2540242E-02 -.1147E+03  .1036E+02   .9998935 -.0143252  .0027821
T11468  1 .4944224E+07   2540263E-02  .3120E+03 -.3259E+03   .9989829  .0305719 -.0331437
T11469  1 .4938965E+07   2540065E-02  .9658E+01 -.8926E+02   .9999501 -.0010727 -.0099359
T11470  1 .4904353E+07   2540080E-02 -.8233E+02 -.1223E+03   .9996933 -.0148144 -.0198473
T11471  1 .4929772E+07   2540089E-02  .8205E+02  .1246E+03   .9999728 -.0014388  .0072404
T11472  1 .4911312E+07   2540211E-02 -.2417E+02 -.2864E+02   .9999938 -.0033815  .0009580
T11473  1 .4933119E+07   2540029E-02  .1989E+03 -.1768E+03   .9994613  .0228541 -.0235559
T11474  1 .4923216E+07   2540226E-02  .6088E+02 -.2076E+03   .9997509  .0141861 -.0172334
T11475  1 .4935393E+07   2540130E-02  .8343E+02  .1694E+03   .9994933  .0088338  .0305805
T11476  1 .4920816E+07   2540031E-02 -.7227E+02 -.2231E+02   .9999962 -.0025032  .0011209
T11477  1 .4938322E+07   2540191E-02 -.3575E+02  .2047E+03   .9998096  .0058266  .0186203
T11478  1 .4940327E+07   2540139E-02  .3498E+02 -.3695E+01   .9999848  .0000835 -.0055196
T11479  1 .4911585E+07   2540132E-02  .2290E+03  .1737E+02   .9999138  .0116735 -.0060071
T11480  1 .4916440E+07   2540206E-02  .1888E+02 -.2439E+02   .9999580  .0091655 -.0002007
T11481  1 .4931429E+07   2540022E-02  .1327E+02  .1303E+02   .9999863  .0050729  .0012957
T11482  1 .4899602E+07   2540200E-02  .4286E+02 -.5779E+02   .9999501  .0045270 -.0089059
T11483  1 .4911081E+07   2540198E-02  .1408E+02  .7924E+02   .9998079  .0093808  .0172078
T11484  1 .4932806E+07   2540124E-02 -.1053E+02 -.5314E+02   .9999823 -.0015825 -.0057344
T11485  1 .4905399E+07   2540234E-02 -.2402E+02 -.1855E+03   .9998017  .0007306 -.0198980
T11486  1 .4922791E+07   2540100E-02 -.2314E+02 -.3257E+02   .9999796 -.0029535 -.0056608
T11487  1 .4912590E+07   2540177E-02  .3300E+02  .2801E+02   .9999664  .0081314  .0010412
T11488  1 .4944580E+07   2540210E-02 -.2089E+03 -.1278E+03   .9999378 -.0100991 -.0047267
T11489  1 .4908504E+07   2540090E-02 -.4365E+02  .6450E+02   .9998895  .0050991  .0139627
T11490  1 .4935962E+07   2540209E-02 -.1297E+02 -.6651E+02   .9999028 -.0019434 -.0138039
T11491  1 .4927806E+07   2540210E-02  .9537E+02  .1782E+03   .9998117  .0025071  .0192444
T11492  1 .4911862E+07   2540226E-02  .3072E+02  .5246E+02   .9999607  .0088041  .0010075
T11493  1 .4922093E+07   2540085E-02  .3764E+03  .2161E+03   .9987915  .0484469  .0082735
T11494  1 .4904301E+07   2540201E-02 -.5729E+02 -.4375E+02   .9999834 -.0048840 -.0030482
T11495  1 .4936702E+07   2540129E-02  .3943E+02 -.6870E+02   .9999151  .0058214 -.0116567
T11496  1 .4926703E+07   2540014E-02 -.4091E+02 -.6070E+02   .9999286 -.0046031 -.0110309
T11497  1 .4908757E+07   2540040E-02 -.5429E+02  .8826E+01   .9999396 -.0065372  .0088310
T11498  1 .4936623E+07   2540221E-02 -.2428E+02  .3341E+01   .9999178 -.0023273  .0126113
T11499  1 .4909991E+07   2540004E-02 -.1731E+02  .2089E+03   .9995809 -.0070364  .0280810
T11500  1 .4914554E+07   2540262E-02  .7790E+02  .1872E+03   .9993704  .0036568  .0352906
T11501  1 .4929275E+07   2540119E-02 -.3620E+02  .1398E+03   .9998070 -.0021335  .0195280
T11502  1 .4910774E+07   2540144E-02  .1330E+03  .1345E+03   .9999889  .0038511 -.0027237
T11503  1 .4937196E+07   2540005E-02  .1923E+03  .4108E+03   .9991836  .0157098  .0372207
T11504  1 .4918824E+07   2540052E-02 -.1143E+03 -.4528E+02   .9999022 -.0134133 -.0039598
T11505  1 .4932208E+07   2540091E-02 -.4191E+02  .4156E+02   .9999368 -.0080178  .0078840
T11506  1 .4926035E+07   2540191E-02  .1594E+03 -.2367E+03   .9997629  .0162049 -.0145426
T11507  1 .4926762E+07   2540040E-02  .1504E+03  .3415E+02   .9999899  .0026386  .0036313
T11508  1 .4902119E+07   2540159E-02 -.3603E+02  .2774E+02   .9999515 -.0093612  .0030668
T11509  1 .4898177E+07   2540092E-02  .7822E+02 -.5486E+02   .9999210  .0052896 -.0114054
T11510  1 .4937045E+07   2540093E-02 -.4481E+02 -.3213E+03   .9992085 -.0303913 -.0256647
T11511  1 .4917598E+07   2540232E-02  .1730E+03 -.9604E+02   .9996705  .0217738 -.0135906
T11512  1 .4910036E+07   2540137E-02 -.3216E+03 -.2818E+03   .9997710 -.0177359 -.0119757
T11513  1 .4938219E+07   2540211E-02 -.4186E+01  .1693E+02   .9998827 -.0142757 -.0055503
T11514  1 .4931258E+07   2540014E-02  .1783E+02  .8742E+00   .9999989 -.0012684 -.0007697
T11515  1 .4912770E+07   2540159E-02  .2629E+03 -.3607E+03   .9985248  .0297896 -.0453965
T11516  1 .4915872E+07   2540128E-02  .1411E+02 -.1245E+02   .9999901  .0010970  .0043165
T11517  1 .4923860E+07   2540203E-02 -.6124E+03 -.5243E+03   .9983596 -.0564787 -.0093910
T11518  1 .4915946E+07   2540239E-02  .3569E+01 -.7895E+02   .9998657  .0045014 -.0157592
T11519  1 .4921180E+07   2540241E-02 -.1222E+03 -.5311E+03   .9993934 -.0108900 -.0330778
T11520  1 .4934677E+07   2540222E-02  .1390E+03  .1013E+02   .9999814  .0043389 -.0042880
T11521  1 .4902157E+07   2540256E-02  .1284E+03  .6753E+02   .9997901  .0203529  .0023325
T11522  1 .4942454E+07   2540175E-02  .4466E+02 -.9295E+02   .9997504  .0107142 -.0196035
T11523  1 .4907416E+07   2540262E-02 -.1278E+02  .3437E+02   .9999833  .0033762  .0046962
T11524  1 .4940769E+07   2540050E-02  .1857E+03  .1004E+03   .9995604  .0296294  .0010152
T11525  1 .4913314E+07   2540142E-02 -.2498E+03  .1143E+03   .9997697 -.0182491  .0112913
T11526  1 .4935803E+07   2540188E-02 -.1517E+03  .2906E+03   .9998770  .0075935  .0137197
T11527  1 .4923889E+07   2540261E-02  .2189E+03  .2455E+03   .9994743  .0202718  .0253020
T11528  1 .4915786E+07   2540139E-02  .3316E+03 -.9751E+02   .9992922  .0370208 -.0066718
T11529  1 .4914095E+07   2540236E-02 -.3624E+02 -.1733E+02   .9999947 -.0021973 -.0024025
T11530  1 .4908939E+07   2540048E-02 -.5674E+02 -.2297E+03   .9998866 -.0007932 -.0150379
T11531  1 .4926741E+07   2540190E-02 -.2189E+02  .1430E+03   .9999989  .0009488 -.0011497
T11532  1 .4932162E+07   2540148E-02  .7015E+02  .6552E+02   .9996724  .0128249  .0221498
T11533  1 .4942277E+07   2540005E-02 -.4085E+01 -.1736E+03   .9996520 -.0143727 -.0221210
T11534  1 .4912889E+07   2540096E-02  .6930E+02 -.6332E+02   .9998197  .0189801 -.0005301
T11535  1 .4944118E+07   2540124E-02  .1998E+03 -.6536E+02   .9992237  .0368517 -.0139262
T11536  1 .4928166E+07   2540246E-02 -.3403E+01 -.6698E+02   .9999979 -.0019624  .0005906
T11537  1 .4925510E+07   2540051E-02  .1539E+03  .1034E+03   .9983138  .0532799  .0230402
T11538  1 .4910896E+07   2540255E-02 -.3415E+02  .4399E+02   .9999809 -.0009696  .0061017
T11539  1 .4925465E+07   2540132E-02 -.1189E+02  .1370E+03   .9999294 -.0036986  .0112896
T11540  1 .4919114E+07   2540016E-02 -.4524E+02  .2240E+03   .9997480 -.0031085  .0222333
T11541  1 .4911350E+07   2540231E-02 -.2352E+02 -.8033E+02   .9998357 -.0072265 -.0166215
T11542  1 .4912042E+07   2540059E-02  .6880E+02 -.1200E+03   .9998542  .0074686 -.0153555
T11543  1 .4926796E+07   2540053E-02  .1489E+03  .7554E+01   .9999308  .0101813 -.0058932
T11544  1 .4928680E+07   2540206E-02  .2122E+02  .1616E+03   .9999480  .0040438  .0093646
T11545  1 .4901671E+07   2540106E-02  .1456E+03  .2835E+02   .9999266  .0117791  .0028250
T11546  1 .4907102E+07   2540110E-02  .1786E+02  .9604E+02   .9998681  .0082004  .0140156
T11547  1 .4907429E+07   2540232E-02  .7504E+02  .9573E+02   .9995822  .0143130  .0251117
T11548  1 .4929543E+07   2540033E-02 -.3556E+02 -.3255E+02   .9999129  .0126314 -.0038310
T11549  1 .4924932E+07   2540030E-02  .7146E+02  .6707E+02   .9999436  .0052884  .0092109
T11550  1 .4932852E+07   2540116E-02  .3576E+02 -.9893E+02   .9999251  .0052832 -.0110432
T11551  1 .4908594E+07   2540038E-02  .1544E+03  .1843E+03   .9993697  .0244119  .0257735
T11552  1 .4906475E+07   2540068E-02  .1114E+03  .8124E+02   .9999658  .0082656  .0001211
T11553  1 .4918041E+07   2540117E-02  .6632E+02 -.7043E+02   .9999841  .0054221 -.0015242
T11554  1 .4917658E+07   2540097E-02 -.9822E+02 -.2040E+03   .9999466  .0009646 -.0102845
T11555  1 .4926329E+07   2540239E-02 -.9852E+01  .3679E+02   .9999560 -.0081857  .0045896
T11556  1 .4933686E+07   2540231E-02  .3000E+02 -.3639E+02   .9999768  .0061093  .0030134
T11557  1 .4943821E+07   2540117E-02 -.1614E+02 -.1456E+03   .9999713 -.0050890 -.0056078
T11558  1 .4932922E+07   2540132E-02  .1195E+02  .2551E+03   .9999338  .0002627  .0114994
T11559  1 .4893545E+07   2540195E-02 -.2399E+03  .1671E+02   .9997686 -.0197530  .0085182
T11560  1 .4917026E+07   2540199E-02 -.1151E+03 -.8190E+02   .9999557 -.0093409 -.0011736
T11561  1 .4929174E+07   2540102E-02  .4939E+03 -.7691E+03   .9974072  .0326844 -.0641140
T11562  1 .4907155E+07   2540161E-02  .4935E+02 -.3225E+02   .9999508  .0077650 -.0061660
T11563  1 .4920901E+07   2540194E-02 -.9346E+02 -.6693E+02   .9999234 -.0121579  .0023344
T11564  1 .4939599E+07   2540123E-02 -.6941E+02 -.1683E+03   .9998927  .0024084 -.0144527
T11565  1 .4929215E+07   2540245E-02  .2162E+02  .2894E+02   .9999887 -.0040452 -.0025156
T11566  1 .4925850E+07   2540143E-02 -.4319E+02 -.7968E+01   .9999948  .0005500 -.0031873
T11567  1 .4938706E+07   2540169E-02  .1918E+02 -.1074E+01   .9999649  .0080164  .0024527
T11568  1 .4919627E+07   2540189E-02 -.9923E+01 -.1276E+03   .9996790 -.0028282 -.0251777
T11569  1 .4939585E+07   2540136E-02 -.3281E+03 -.1236E+04   .9975520 -.0194077 -.0671819
T11570  1 .4947116E+07   2540071E-02  .4393E+01 -.6730E+02   .9998419  .0048040 -.0171179
T11571  1 .4914978E+07   2540046E-02 -.1932E+02  .4311E+02   .9999665  .0029166  .0076498
T11572  1 .4923810E+07   2540237E-02  .7423E+02 -.2036E+02   .9999003  .0128104 -.0059466
T11573  1 .4905527E+07   2540252E-02 -.1327E+03  .3246E+02   .9999149 -.0097463  .0086735
T11574  1 .4916019E+07   2540138E-02 -.3725E+02  .1377E+02   .9999704 -.0076950 -.0001397
T11575  1 .4931203E+07   2540197E-02 -.2513E+02  .2355E+02   .9999281 -.0072108  .0095834
T11576  1 .4937653E+07   2540126E-02 -.5142E+02  .2563E+03   .9996686 -.0012720  .0257123
T11577  1 .4935558E+07   2540161E-02  .2559E+02 -.7416E+02   .9999321 -.0033702 -.0111557
T11578  1 .4932682E+07   2540001E-02 -.3416E+02  .9720E+02   .9999231 -.0018377  .0122664
T11579  1 .4919641E+07   2540218E-02  .1915E+02 -.7690E+01   .9999720  .0023733 -.0070953
T11580  1 .4913052E+07   2540136E-02 -.1430E+03  .2377E+03   .9987181 -.0043269  .0504322
T11581  1 .4922705E+07   2540039E-02 -.8875E+02  .4087E+03   .9993474 -.0038183  .0359206
T11582  1 .4916382E+07   2540257E-02  .6127E+02  .9285E+01   .9999876  .0023483 -.0043964
T11583  1 .4919973E+07   2540239E-02  .2156E+03 -.2040E+03   .9998762  .0102170 -.0119687
T11584  1 .4927636E+07   2540210E-02  .1070E+03  .1111E+03   .9998436  .0119826  .0130107
T11585  1 .4910948E+07   2540217E-02 -.1973E+03 -.1172E+03   .9999230 -.0029761 -.0120508
T11586  1 .4922629E+07   2540036E-02 -.4880E+02  .6158E+02   .9999603 -.0088579 -.0009307
T11587  1 .4936171E+07   2540004E-02  .2227E+02 -.4801E+01   .9999551  .0066242  .0067763
T11588  1 .4908326E+07   2540099E-02 -.1509E+02  .4545E+02   .9999613 -.0035370  .0080510
T11589  1 .4898985E+07   2540217E-02  .1981E+02  .6792E+02   .9998454  .0037766  .0171732
T11590  1 .4904482E+07   2540070E-02  .4785E+02  .1049E+02   .9999432  .0077274  .0073444
T11591  1 .4908541E+07   2540117E-02  .2048E+03 -.2945E+03   .9998215  .0076477 -.0172763
T11592  1 .4937208E+07   2540219E-02  .7175E+02 -.1988E+02   .9999600  .0083241  .0032871
T11593  1 .4909961E+07   2540114E-02 -.6811E+02  .4557E+02   .9997212 -.0218420  .0089657
T11594  1 .4918135E+07   2540258E-02  .4349E+02  .7986E+02   .9999738  .0045613  .0056288
T11595  1 .4929618E+07   2540065E-02  .1513E+03  .1391E+02   .9999194  .0123435  .0029775
T11596  1 .4922646E+07   2540254E-02 -.1316E+03  .5963E+02   .9998255 -.0186206  .0014948
T11597  1 .4898637E+07   2540174E-02 -.2044E+03  .1553E+03   .9993448 -.0289691  .0216971
T11598  1 .4912265E+07   2540125E-02 -.1787E+03 -.3934E+02   .9997431 -.0216114 -.0068286
T11599  1 .4922057E+07   2540248E-02  .5721E+02  .3564E+02   .9998805  .0135134  .0075042
T11600  1 .4924314E+07   2540047E-02  .1811E+03 -.1338E+03   .9999161  .0076737 -.0104345
T11601  1 .4924956E+07   2540253E-02  .2148E+02  .6204E+02   .9999483  .0086822  .0052904
T11602  1 .4935815E+07   2540011E-02 -.1539E+02  .7238E+02   .9999952 -.0029149 -.0010196
T11603  1 .4906712E+07   2540028E-02  .4800E+02 -.5547E+02   .9999775  .0017025 -.0064821
T11604  1 .4909644E+07   2540028E-02 -.1975E+02 -.3370E+02   .9999788 -.0051640  .0039574
T11605  1 .4939952E+07   2540246E-02  .1508E+03  .6402E+01   .9999494  .0100618 -.0001579
T11606  1 .4908840E+07   2540130E-02  .1879E+02  .2956E+02   .9999743  .0038369  .0060590
T11607  1 .4911452E+07   2540004E-02 -.2097E+03  .3672E+03   .9994744 -.0090219  .0311369
T11608  1 .4943940E+07   2540060E-02 -.4809E+02 -.2909E+02   .9999668 -.0025664 -.0077362
T11609  1 .4930712E+07   2540201E-02  .1205E+03 -.1755E+03   .9998578  .0163569 -.0040952
T11610  1 .4918600E+07   2540143E-02 -.2306E+02  .5870E+02   .9999531 -.0074960  .0061271
T11611  1 .4916162E+07   2540122E-02  .2054E+03 -.7855E+02   .9998828  .0121410 -.0093288
T11612  1 .4933024E+07   2540212E-02  .4771E+02  .1840E+03   .9997381  .0067799  .0218593
T11613  1 .4933337E+07   2540189E-02 -.4920E+02 -.3715E+01   .9999618 -.0086475  .0012810
T11614  1 .4920404E+07   2540240E-02 -.2644E+02 -.1162E+02   .9999510 -.0093187 -.0033503
T11615  1 .4921878E+07   2540136E-02 -.7543E+02 -.7814E-01   .9999742  .0068516  .0021771
T11616  1 .4907128E+07   2540218E-02 -.1123E+03 -.1290E+03   .9999852 -.0006924 -.0053874
T11617  1 .4918536E+07   2540222E-02 -.1794E+02 -.2967E+02   .9994946 -.0072231 -.0309581
T11618  1 .4922120E+07   2540128E-02  .1004E+03  .1014E+03   .9999248  .0111724  .0050626
T11619  1 .4916426E+07   2540213E-02  .3785E+02  .2306E+02   .9999525  .0067412  .0070336
T11620  1 .4927288E+07   2540171E-02 -.1379E+03  .2229E+03   .9996422 -.0095229  .0249949
T11621  1 .4911051E+07   2540161E-02  .8310E+02 -.4554E+02   .9999987  .0004828 -.0015087
T11622  1 .4922247E+07   2540215E-02  .3705E+02  .3865E+02   .9999910 -.0041377  .0009642
T11623  1 .4937248E+07   2540211E-02 -.6822E+02 -.1305E+02   .9999543 -.0057558  .0076310
T11624  1 .4918344E+07   2540203E-02  .1066E+03 -.2828E+01   .9998689  .0159330  .0028827
T11625  1 .4926719E+07   2540258E-02 -.2216E+02 -.8588E+02   .9999940 -.0025379  .0023373
T11626  1 .4916878E+07   2540006E-02  .7244E+02 -.7930E+02   .9999328  .0105571 -.0047819
T11627  1 .4919872E+07   2540141E-02 -.3698E+02 -.5017E+02   .9996821 -.0233883 -.0094212
T11628  1 .4938288E+07   2540143E-02 -.1897E+02  .8101E+02   .9998051 -.0011081  .0197127
T11629  1 .4918924E+07   2540247E-02 -.4525E+02  .1275E+03   .9998811  .0028406  .0151580
T11630  1 .4929850E+07   2540159E-02  .1863E+03 -.1796E+03   .9997591  .0114462 -.0187287
T11631  1 .4908115E+07   2540254E-02  .2418E+01  .2908E+02   .9999413  .0103410  .0032208
T11632  1 .4930975E+07   2540142E-02 -.3932E+02 -.2246E+02   .9999833 -.0057758  .0002197
T11633  1 .4925607E+07   2540223E-02  .5896E+03  .2092E+03   .9987290  .0503318  .0026552
T11634  1 .4912168E+07   2540239E-02 -.1184E+02  .1616E+03   .9999704 -.0040915  .0065132
T11635  1 .4928073E+07   2540229E-02 -.1984E+03 -.5458E+02   .9996250 -.0243342 -.0125616
T11636  1 .4943886E+07   2540058E-02  .1343E+03 -.7863E+02   .9998870  .0123445 -.0085758
T11637  1 .4902841E+07   2540120E-02 -.3963E+02 -.4359E+02   .9999570 -.0092624 -.0003494
T11638  1 .4922559E+07   2540203E-02 -.1226E+03  .1636E+03   .9994680 -.0245660  .0214545
T11639  1 .4908375E+07   2540041E-02  .1091E+03 -.8889E+02   .9999310  .0091807 -.0073274
T11640  1 .4928243E+07   2540140E-02  .4450E+02  .1814E+02   .9999940  .0007212  .0033948
T11641  1 .4937879E+07   2540127E-02 -.3328E+02  .1853E+02   .9999909 -.0025435  .0034266
T11642  1 .4913386E+07   2540170E-02  .8089E+02 -.2092E+03   .9999225  .0050365 -.0113858
T11643  1 .4936221E+07   2540184E-02  .4011E+02  .8245E+01   .9999820  .0059623  .0006413
T11644  1 .4929072E+07   2540261E-02 -.5654E+02  .9514E+02   .9999090 -.0058073  .0121767
T11645  1 .4922454E+07   2540000E-02 -.9443E+02 -.4185E+02   .9999653 -.0076675 -.0032682
T11646  1 .4905822E+07   2540082E-02 -.5674E+02  .1072E+02   .9999473 -.0094954  .0039087
T11647  1 .4933258E+07   2540143E-02  .6570E+02 -.5622E+02   .9999779  .0063558 -.0019263
T11648  1 .4933005E+07   2540143E-02 -.9173E+01 -.6161E+02   .9999410 -.0005705 -.0108478
T11649  1 .4914092E+07   2540147E-02 -.2397E+02 -.4063E+02   .9999973 -.0013493  .0018722
T11650  1 .4938509E+07   2540185E-02 -.8486E+01 -.1118E+02   .9999962  .0017991 -.0020703
T11651  1 .4913283E+07   2540002E-02  .1110E+03  .1249E+02   .9997278  .0210383  .0100839
T11652  1 .4941341E+07   2540185E-02  .3240E+03 -.2314E+03   .9999942  .0032491 -.0010482
T11653  1 .4921858E+07   2540004E-02  .7098E+01  .2296E+00   .9999549 -.0093067 -.0019165
T11654  1 .4916614E+07   2540249E-02 -.5987E+02  .2689E+03   .9997191 -.0003430  .0237000
T11655  1 .4919071E+07   2540166E-02  .3432E+01  .1351E+02   .9999591 -.0059914 -.0067753
T11656  1 .4923801E+07   2540201E-02  .3139E+02 -.7826E+02   .9995062  .0314127  .0007459
T11657  1 .4927161E+07   2540150E-02 -.6628E+02  .7232E+02   .9999313 -.0060718  .0100223
T11658  1 .4922216E+07   2540101E-02  .2495E+02 -.1969E+03   .9999019 -.0015166 -.0139218
T11659  1 .4931169E+07   2540214E-02 -.4058E+02 -.5117E+02   .9999980 -.0009686 -.0017522
T11660  1 .4936912E+07   2540019E-02 -.9702E+02 -.1066E+03   .9997072 -.0111912 -.0214523
T11661  1 .4931969E+07   2540052E-02 -.4607E+02  .2276E+01   .9999869 -.0045146 -.0024067
T11662  1 .4911074E+07   2540195E-02 -.1222E+03  .1384E+03   .9997758 -.0084208  .0194299
T11663  1 .4909528E+07   2540183E-02  .2708E+02  .8040E+02   .9999657  .0029232  .0077550
T11664  1 .4923754E+07   2540178E-02  .1631E+03  .1862E+03   .9998582  .0165779  .0029526
T11665  1 .4931927E+07   2540169E-02 -.1167E+02 -.2645E+02   .9999968  .0011904 -.0022293
T11666  1 .4929136E+07   2540159E-02 -.1417E+03  .1137E+03   .9997931 -.0173680  .0105870
T11667  1 .4915512E+07   2540252E-02 -.4631E+02  .6557E+02   .9999842 -.0047386  .0030344
T11668  1 .4922288E+07   2540216E-02  .6079E+02  .1064E+03   .9999866 -.0031981 -.0040702
T11669  1 .4923199E+07   2540249E-02 -.5005E+02  .4758E+02   .9999605 -.0071253  .0053064
T11670  1 .4918563E+07   2540104E-02 -.2107E+03  .1111E+02   .9998352 -.0164244  .0077344
T11671  1 .4939883E+07   2540115E-02  .6859E+02  .3228E+02   .9999578  .0088136 -.0025914
T11672  1 .4904447E+07   2540250E-02 -.7962E+02 -.7849E+01   .9999763 -.0068848 -.0001116
T11673  1 .4929457E+07   2540198E-02  .4244E+02 -.5270E+02   .9999503  .0026530 -.0096127
T11674  1 .4906179E+07   2540219E-02 -.1130E+03 -.1266E+03   .9998768 -.0074263 -.0138267
T11675  1 .4920585E+07   2540014E-02 -.3832E+03 -.1263E+03   .9997806 -.0161260 -.0133706
T11676  1 .4917322E+07   2540105E-02  .1532E+02 -.2202E+03   .9998913 -.0046476 -.0139959
T11677  1 .4912756E+07   2540179E-02 -.1516E+03 -.1669E+03   .9995655 -.0218296 -.0198062
T11678  1 .4926880E+07   2540249E-02  .1311E+03 -.2026E+02   .9997458  .0207789  .0087453
T11679  1 .4914027E+07   2540241E-02 -.4485E+02  .9357E+01   .9999661 -.0027596 -.0077613
T11680  1 .4925142E+07   2540233E-02 -.2121E+02  .7885E+01   .9999725 -.0063030  .0039024
T11681  1 .4930867E+07   2540063E-02 -.9739E+02 -.2216E+03   .9994477 -.0165822 -.0287982
T11682  1 .4912604E+07   2540211E-02 -.2276E+03  .2588E+02   .9996151 -.0277306 -.0007802
T11683  1 .4926579E+07   2540235E-02  .6242E+02 -.1302E+03   .9998750  .0013768 -.0157511
T11684  1 .4927351E+07   2540064E-02 -.2388E+03  .3876E+02   .9997849 -.0203619  .0039342
T11685  1 .4916984E+07   2540238E-02  .2423E+02 -.3452E+02   .9998174 -.0042857 -.0186203
T11686  1 .4917801E+07   2540086E-02  .3686E+02  .4971E+02   .9999621  .0069376  .0052566
T11687  1 .4922631E+07   2540198E-02  .3828E+02  .2863E+03   .9997866 -.0021367  .0205487
T11688  1 .4928080E+07   2540127E-02 -.3073E+03  .1891E+03   .9993192 -.0311372  .0197893
T11689  1 .4909460E+07   2540152E-02 -.1709E+02  .2374E+02   .9999956 -.0028975  .0006602
T11690  1 .4912887E+07   2540166E-02 -.1654E+02  .1994E+02   .9986135 -.0521063  .0074831
T11691  1 .4912047E+07   2540212E-02 -.3482E+02 -.1984E+02   .9999674 -.0064634 -.0048432
T11692  1 .4926507E+07   2540217E-02  .7389E+02  .2920E+03   .9997624  .0020872  .0216959
T11693  1 .4914366E+07   2540060E-02  .3169E+02  .5146E+02   .9997226  .0101917  .0212354
T11694  1 .4931686E+07   2540020E-02 -.4848E+02  .1369E+03   .9998342 -.0061043  .0171578
T11695  1 .4936484E+07   2540091E-02  .1570E+03 -.2849E+03   .9975988  .0324021 -.0612113
T11696  1 .4926896E+07   2540096E-02 -.1171E+03  .2250E+03   .9999685  .0027433  .0074466
T11697  1 .4927656E+07   2540129E-02 -.2687E+03 -.2298E+02   .9995605 -.0296416  .0002896
T11698  1 .4921223E+07   2540188E-02 -.2109E+02  .9780E+01   .9999998 -.0002528  .0005191
T11699  1 .4925638E+07   2540185E-02 -.1482E+02 -.2417E+02   .9999878 -.0034246 -.0035483
