============================== SRIM-2008.04 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  H(25 MeV) ==> Havar window( 2.53 um) =====================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T19352  2 .2481497E+08   2540184E-02  .3612E+02  .2182E+02   .9999938  .0035119 -.0000195
T19353  2 .2482785E+08   2540228E-02  .2968E+02  .1360E+02   .9999941  .0025225  .0023257
T19354  2 .2475403E+08   2540144E-02  .2489E+02  .5865E+02   .9999529  .0092101  .0030695
T19355  2 .2476673E+08   2540022E-02 -.9442E+02  .4235E+01   .9998904 -.0148038  .0001918
T19356  2 .2476715E+08   2540133E-02 -.1060E+02 -.2258E+02   .9999985  .0003951 -.0016884
T19357  2 .2478814E+08   2540157E-02  .1157E+02  .3117E+02   .9999875 -.0001505  .0049988
T19358  2 .2478439E+08   2540051E-02  .6526E+02  .1617E+02   .9999946  .0021545  .0024743
T19359  2 .2477888E+08   2540070E-02 -.3052E+02  .2963E+02   .9999836 -.0051418  .0025252
T19360  2 .2476157E+08   2540152E-02 -.1180E+02 -.4831E+01   .9999925 -.0020063 -.0033055
T19361  2 .2477588E+08   2540163E-02  .1650E+02  .5140E+02   .9998894 -.0002540  .0148725
T19362  2 .2478495E+08   2540254E-02  .1798E+00  .1096E+02   .9999974 -.0022617 -.0002316
T19363  2 .2480202E+08   2540223E-02  .3532E+00  .3273E+02   .9999594  .0050488  .0074626
T19364  2 .2478462E+08   2540214E-02 -.9245E+02  .3596E+02   .9999573 -.0077523  .0050211
T19365  2 .2477505E+08   2540096E-02  .2177E+02  .1201E+02   .9999970  .0012987  .0020579
T19366  2 .2478167E+08   2540063E-02 -.4337E+02  .4883E+02   .9999899 -.0018280  .0040949
T19367  2 .2475459E+08   2540064E-02  .5309E+02  .7036E+01   .9999755  .0063908 -.0028559
T19368  2 .2476404E+08   2540263E-02  .4544E+02 -.2966E+02   .9999958  .0028230  .0006973
T19369  2 .2481038E+08   2540176E-02 -.7708E+02  .5094E+02   .9999991 -.0012796  .0003433
T19370  2 .2482026E+08   2540117E-02  .1163E+02 -.4209E+02   .9999906 -.0012200 -.0041631
T19371  2 .2474442E+08   2540051E-02  .4263E+02  .6498E+02   .9999842  .0014594  .0054345
T19372  2 .2476849E+08   2540112E-02  .9622E+02 -.8528E+01   .9999766  .0068468 -.0000558
T19373  2 .2476815E+08   2540226E-02  .1332E+02  .4926E+02   .9999930  .0019945  .0031654
T19374  2 .2478719E+08   2540042E-02  .1974E+01  .1383E+02   .9999974  .0022699 -.0000657
T19375  2 .2475741E+08   2540032E-02  .3113E+01  .4376E+01   .9999938 -.0008897 -.0034105
T19376  2 .2480693E+08   2540248E-02 -.4803E+02  .9991E+02   .9995148 -.0125017  .0285276
T19377  2 .2476384E+08   2540203E-02  .2696E+01 -.4081E+02   .9999991  .0007445 -.0010993
T19378  2 .2477943E+08   2540001E-02 -.2250E+01 -.1118E+02   .9999999 -.0002830  .0002168
T19379  2 .2474276E+08   2540015E-02 -.2843E+02 -.2792E+02   .9999962  .0009483  .0025880
T19380  2 .2477691E+08   2540224E-02 -.8534E+02  .1605E+01   .9999963 -.0015718 -.0022315
T19381  2 .2476022E+08   2540081E-02  .1187E+02 -.5429E+02   .9999882 -.0047285 -.0010845
T19382  2 .2480656E+08   2540116E-02 -.2928E+01  .1022E+00   .9999954 -.0016684  .0025381
T19383  2 .2476535E+08   2540221E-02  .1306E+02  .1360E+02   .9999950  .0024006  .0020718
T19384  2 .2476134E+08   2540070E-02  .3257E+02 -.5012E+02   .9999768  .0051671 -.0044387
T19385  2 .2481371E+08   2540225E-02 -.4882E+02 -.1394E+02   .9999997  .0006202  .0005347
T19386  2 .2477249E+08   2540222E-02  .1881E+02  .6573E+02   .9998923  .0065261  .0131489
T19387  2 .2479674E+08   2540069E-02  .5154E+02  .3206E+02   .9999683  .0074571  .0027894
T19388  2 .2476291E+08   2540195E-02  .9939E+01  .1598E+02   .9999987  .0016110 -.0002365
T19389  2 .2474955E+08   2540261E-02 -.7224E+02 -.4252E+01   .9999976 -.0016888  .0013867
T19390  2 .2478829E+08   2540155E-02 -.1327E+01  .1443E+02   .9999876 -.0035036 -.0035516
T19391  2 .2475263E+08   2540201E-02  .8309E+02  .1994E+02   .9999979  .0010565  .0017703
T19392  2 .2475863E+08   2540020E-02 -.5332E+02  .1595E+03   .9999445 -.0004022  .0105279
T19393  2 .2481365E+08   2540124E-02 -.1377E+02  .3713E+02   .9999818 -.0025768  .0054548
T19394  2 .2481947E+08   2540040E-02 -.1326E+02  .4136E+02   .9999871  .0002558  .0050823
T19395  2 .2473109E+08   2540223E-02  .1133E+02 -.4225E+02   .9999932  .0018324 -.0032126
T19396  2 .2478229E+08   2540252E-02 -.3005E+02 -.2179E+02   .9999770 -.0057370 -.0036089
T19397  2 .2478868E+08   2540099E-02  .2974E+02 -.2339E+02   .9999957  .0001803  .0029209
T19398  2 .2474997E+08   2540029E-02  .1405E+02 -.1345E+02   .9999960 -.0027480 -.0007172
T19399  2 .2477660E+08   2540154E-02  .1832E+02  .2354E+02   .9999990 -.0005472  .0012828
T19400  2 .2482974E+08   2540166E-02 -.1080E+03  .9692E+02   .9999546 -.0090767  .0029082
T19401  2 .2482058E+08   2540123E-02 -.7977E+01  .2863E+02   .9999789 -.0064378 -.0008655
T19402  2 .2473588E+08   2540119E-02  .1085E+03  .2153E+01   .9998343  .0181987  .0004246
T19403  2 .2479260E+08   2540052E-02 -.5437E+02 -.3403E+01   .9999903 -.0043307 -.0008615
T19404  2 .2478085E+08   2540016E-02 -.9547E+02  .3076E+02   .9999157 -.0118755  .0052518
T19405  2 .2478462E+08   2540171E-02  .4015E+01  .2814E+01   .9999994  .0005714 -.0008936
T19406  2 .2480680E+08   2540242E-02  .3653E+02  .1994E+02   .9999963  .0020455  .0018159
T19407  2 .2479585E+08   2540102E-02  .2472E+02 -.3277E+02   .9999751  .0061175 -.0035116
T19408  2 .2479307E+08   2540215E-02  .1618E+02  .4677E+02   .9999985  .0010301  .0014162
T19409  2 .2476289E+08   2540254E-02 -.3573E+02  .6953E-01   .9999988 -.0014018 -.0006963
T19410  2 .2474091E+08   2540248E-02  .7901E+01  .3465E+02   .9999815  .0051646  .0032127
T19411  2 .2479556E+08   2540135E-02  .1185E+03 -.4370E+02   .9999662  .0079782 -.0019885
T19412  2 .2480791E+08   2540199E-02  .1896E+02 -.3808E+02   .9999956  .0010764 -.0027765
T19413  2 .2480798E+08   2540097E-02 -.1214E+02  .3403E+02   .9999897  .0005275  .0044974
T19414  2 .2480111E+08   2540031E-02  .2066E+03  .1748E+03   .9998459  .0147576  .0095112
T19415  2 .2480903E+08   2540099E-02 -.2342E+02 -.9909E+02   .9999728 -.0030560 -.0067163
T19416  2 .2476487E+08   2540252E-02  .1858E+02  .1756E+02   .9999991  .0013505  .0001807
T19417  2 .2477766E+08   2540181E-02 -.4775E+02  .1265E+02   .9999952 -.0020605  .0023197
T19418  2 .2478022E+08   2540014E-02 -.2369E+02 -.4998E+02   .9999886 -.0003655 -.0047679
T19419  2 .2476569E+08   2540115E-02 -.8938E+01  .2375E+02   .9999999  .0001626  .0001929
T19420  2 .2479806E+08   2540214E-02  .4331E+02 -.3904E+02   .9999907  .0042712 -.0006385
T19421  2 .2473222E+08   2540069E-02  .3722E+02 -.1355E+02   .9999854  .0038623 -.0037841
T19422  2 .2479589E+08   2540170E-02  .3222E+02  .3059E+02   .9999705  .0026413  .0072118
T19423  2 .2474206E+08   2540194E-02 -.2759E+01  .6261E+02   .9998913 -.0074060  .0127457
T19424  2 .2481796E+08   2540228E-02 -.5128E+02 -.1127E+02   .9999930 -.0037290 -.0001343
T19425  2 .2473196E+08   2540253E-02  .4047E+02  .4946E+01   .9999881  .0041522  .0025607
T19426  2 .2480558E+08   2540108E-02 -.2794E+02  .1613E+02   .9999217  .0082418 -.0094199
T19427  2 .2477716E+08   2540192E-02  .2183E+02 -.2284E+02   .9999884  .0036675 -.0031158
T19428  2 .2478473E+08   2540180E-02  .1602E+02 -.1728E+02   .9999756 -.0020603 -.0066780
T19429  2 .2479385E+08   2540082E-02 -.3017E+02  .8375E+01   .9999683 -.0046281 -.0064852
T19430  2 .2477573E+08   2540082E-02  .2593E+02  .3117E+02   .9999999  .0001796  .0004424
T19431  2 .2479942E+08   2540175E-02  .3210E+01 -.3033E+02   .9999673 -.0049272 -.0064150
T19432  2 .2478517E+08   2540204E-02 -.2436E+02 -.5961E+02   .9999973 -.0016995 -.0016036
T19433  2 .2475443E+08   2540002E-02 -.1028E+03  .8215E+02   .9999565 -.0069483  .0062174
T19434  2 .2479626E+08   2540189E-02 -.1332E+01 -.1058E+02   .9999978 -.0020903 -.0001592
T19435  2 .2477960E+08   2540214E-02 -.1120E+02 -.2177E+02   .9999948 -.0012951 -.0029564
T19436  2 .2477005E+08   2540087E-02 -.2338E+02  .4275E+02   .9999775 -.0062122  .0025139
T19437  2 .2471074E+08   2540140E-02 -.4791E+02 -.3035E+02   .9999938 -.0017443 -.0030436
T19438  2 .2479064E+08   2540233E-02 -.9524E+02  .1091E+03   .9999632 -.0069007  .0050953
T19439  2 .2477622E+08   2540043E-02 -.2154E+02  .1045E+02   .9999998 -.0006474  .0001831
T19440  2 .2478091E+08   2540205E-02 -.6908E+02 -.4444E+02   .9999727 -.0055231 -.0049042
T19441  2 .2482151E+08   2540082E-02  .1240E+02 -.1337E+02   .9999894  .0023976 -.0039386
T19442  2 .2478364E+08   2540135E-02  .2839E+02 -.2766E+02   .9999918  .0018661 -.0035873
T19443  2 .2477411E+08   2540204E-02 -.3239E+02  .1803E+02   .9999921 -.0000547  .0039684
T19444  2 .2477245E+08   2540120E-02 -.5815E+02  .1931E+02   .9999889 -.0024197  .0040408
T19445  2 .2481678E+08   2540017E-02 -.6254E+00  .2383E+02   .9999968 -.0024634  .0006145
T19446  2 .2477288E+08   2540151E-02  .6451E+02 -.7536E+02   .9999701  .0056120 -.0053124
T19447  2 .2481617E+08   2540145E-02 -.2974E+02 -.1516E+02   .9999910 -.0041458 -.0008577
T19448  2 .2480077E+08   2540225E-02 -.6947E+00  .8549E+01   .9999983 -.0009199 -.0016223
T19449  2 .2474365E+08   2540189E-02  .6048E+02  .1712E+02   .9999439  .0082186  .0066776
T19450  2 .2481049E+08   2540250E-02 -.1642E+02  .1364E+03   .9999284 -.0010105  .0119213
T19451  2 .2478384E+08   2540003E-02 -.1193E+02 -.7754E+01   .9999108 -.0124918 -.0047264
T19452  2 .2477932E+08   2540263E-02 -.5975E+02  .1116E+03   .9998565 -.0091143  .0142815
T19453  2 .2475899E+08   2540094E-02  .8681E+01 -.4690E+02   .9998449  .0046260  .0169922
T19454  2 .2479686E+08   2540222E-02  .5395E+01  .9422E+01   .9999852  .0049282  .0023019
T19455  2 .2479121E+08   2540245E-02  .4716E+02 -.8008E+02   .9999834  .0004197 -.0057421
T19456  2 .2480719E+08   2540210E-02  .4881E+01 -.4810E-01   .9999999 -.0000900 -.0002042
T19457  2 .2473490E+08   2540043E-02 -.5421E+02  .5483E+02   .9999964 -.0015440  .0021922
T19458  2 .2473697E+08   2540241E-02  .4502E+02 -.7071E+01   .9998099  .0043739  .0190033
T19459  2 .2474733E+08   2540120E-02 -.3337E+02  .4780E+02   .9999993 -.0012138  .0000862
T19460  2 .2479360E+08   2540239E-02  .3867E+02 -.5492E+02   .9999845  .0016794 -.0053071
T19461  2 .2473729E+08   2540093E-02  .6459E+02  .1593E+02   .9999088  .0135056  .0000878
T19462  2 .2478688E+08   2540210E-02 -.6142E+02  .3520E+02   .9999679 -.0078875  .0014093
T19463  2 .2473894E+08   2540070E-02 -.3462E+02  .1361E+03   .9999169  .0028252  .0125770
T19464  2 .2477228E+08   2540225E-02 -.2866E+01  .5070E+02   .9999851 -.0032136  .0044118
T19465  2 .2479506E+08   2540037E-02 -.3409E+02  .2707E+02   .9999936 -.0034356  .0009750
T19466  2 .2478073E+08   2540127E-02  .2653E+02 -.3735E+02   .9999872  .0043268 -.0026201
T19467  2 .2481157E+08   2540091E-02  .8596E+02  .2430E+02   .9999920  .0039292  .0007428
T19468  2 .2480241E+08   2540088E-02 -.2447E+02 -.1518E+02   .9999949 -.0020430 -.0024459
T19469  2 .2479178E+08   2540102E-02 -.6209E+02 -.1243E+03   .9999906 -.0020246 -.0038426
T19470  2 .2474347E+08   2540264E-02 -.7563E+01  .6046E+02   .9999757  .0014471  .0068216
T19471  2 .2476271E+08   2540051E-02 -.3068E+02  .1070E+02   .9999969 -.0023721 -.0008174
T19472  2 .2477757E+08   2540241E-02 -.1819E+01  .1519E+01   .9999910 -.0032163  .0027763
T19473  2 .2474051E+08   2540085E-02 -.1961E+02 -.8150E+02   .9999868 -.0031703 -.0040375
T19474  2 .2476862E+08   2540229E-02 -.2503E+02  .4423E+02   .9999884 -.0043788 -.0020192
T19475  2 .2476841E+08   2540080E-02 -.1405E+02 -.3676E+02   .9999914 -.0032837 -.0025177
T19476  2 .2478745E+08   2540004E-02 -.2652E+02  .1397E+02   .9999947 -.0000458 -.0032601
T19477  2 .2480187E+08   2540232E-02 -.1361E+02  .9395E+02   .9999735 -.0022958  .0069081
T19478  2 .2475969E+08   2540080E-02 -.1569E+02 -.4705E+02   .9999915  .0006217 -.0040800
T19479  2 .2478417E+08   2540017E-02  .1756E+02  .1867E+02   .9999980  .0019565  .0004915
T19480  2 .2475395E+08   2540228E-02  .7979E+02 -.6622E+02   .9999565  .0072230 -.0059062
T19481  2 .2479078E+08   2540122E-02 -.1724E+02 -.2531E+02   .9999980 -.0007964 -.0018360
T19482  2 .2477187E+08   2540110E-02 -.1934E+02 -.5806E+01   .9999994 -.0010889 -.0002193
T19483  2 .2479221E+08   2540128E-02  .5145E+02 -.2621E+02   .9999838  .0055143  .0014100
T19484  2 .2477607E+08   2540119E-02 -.6615E+01 -.3465E+02   .9999594 -.0014183 -.0089009
T19485  2 .2475844E+08   2540039E-02 -.1134E+03 -.2036E+02   .9999512 -.0094736 -.0028019
T19486  2 .2480807E+08   2540145E-02  .2406E+02 -.1182E+02   .9999969  .0013088 -.0021401
T19487  2 .2479859E+08   2540074E-02 -.2498E+02 -.6708E+01   .9999989  .0009911 -.0010796
T19488  2 .2473790E+08   2540126E-02 -.4552E+02 -.5796E+02   .9999891 -.0039471 -.0024919
T19489  2 .2479390E+08   2540155E-02  .5975E+02 -.5084E+01   .9999893 -.0021203 -.0041112
T19490  2 .2481175E+08   2540105E-02  .3185E+01 -.3556E+02   .9999902  .0029853 -.0032579
T19491  2 .2476056E+08   2540137E-02 -.1224E+03  .5695E+02   .9999889 -.0034360  .0032338
T19492  2 .2474371E+08   2540179E-02 -.2121E+02  .7594E+01   .9999820  .0060023 -.0000399
T19493  2 .2482215E+08   2540238E-02  .2619E+02  .1507E+02   .9999998 -.0007025 -.0000516
T19494  2 .2478529E+08   2540003E-02 -.3848E+02  .4545E+02   .9999559 -.0093654 -.0007290
T19495  2 .2474316E+08   2540221E-02 -.3696E+02  .2470E+02   .9996614 -.0228105  .0125239
T19496  2 .2482104E+08   2540165E-02  .5058E+01 -.4299E+02   .9999926 -.0021269 -.0032185
T19497  2 .2479795E+08   2540079E-02  .2066E+03  .7897E+02   .9999237  .0112699  .0050553
T19498  2 .2474547E+08   2540110E-02  .2804E+02 -.3226E+02   .9999999 -.0000757 -.0003597
T19499  2 .2480432E+08   2540048E-02  .1388E+02 -.2011E+02   .9999923  .0009795 -.0037970
T19500  2 .2475188E+08   2540052E-02 -.1231E+03  .1336E+03   .9999152 -.0062974  .0113972
T19501  2 .2477061E+08   2540232E-02 -.2853E+02  .1129E+02   .9999717 -.0068412  .0031233
T19502  2 .2476938E+08   2540159E-02 -.1172E+03  .1353E+03   .9997325 -.0148707  .0177135
T19503  2 .2478157E+08   2540031E-02 -.7507E+02  .5200E+02   .9998920 -.0086110  .0119110
T19504  2 .2477475E+08   2540139E-02 -.4384E+01  .1430E+02   .9999990  .0013121  .0006049
T19505  2 .2477568E+08   2540136E-02 -.2637E+02 -.6105E+02   .9999626 -.0038310 -.0077602
T19506  2 .2482462E+08   2540110E-02  .1610E+03  .1003E+03   .9999004  .0104339  .0094996
T19507  2 .2480533E+08   2540198E-02 -.8497E+01 -.1541E+02   .9999951  .0012246 -.0028790
T19508  2 .2479165E+08   2540119E-02  .1174E+02  .6413E+01   .9999730  .0016662  .0071638
T19509  2 .2475783E+08   2540190E-02 -.5533E+02  .1621E+02   .9999970 -.0020694 -.0012774
T19510  2 .2479328E+08   2540072E-02 -.2007E+02  .1158E+02   .9999979 -.0018485  .0009301
T19511  2 .2477435E+08   2540194E-02 -.2003E+03 -.1507E+03   .9999200 -.0087553 -.0091307
T19512  2 .2478284E+08   2540179E-02  .6069E+02  .1647E+02   .9999588  .0071078  .0056422
T19513  2 .2476669E+08   2540238E-02 -.1074E+02 -.2624E+02   .9999971 -.0024111  .0002274
T19514  2 .2480052E+08   2540196E-02  .3154E+01 -.2554E+02   .9999951  .0030850 -.0005291
T19515  2 .2479644E+08   2540194E-02 -.5549E+02  .8780E+02   .9999636 -.0058376  .0062258
T19516  2 .2479373E+08   2540224E-02 -.4448E+02  .5521E+02   .9999765 -.0042698  .0053688
T19517  2 .2474781E+08   2540139E-02 -.2458E+01 -.4566E+02   .9999858  .0006131 -.0052984
T19518  2 .2482465E+08   2540220E-02 -.2088E+03  .8582E+02   .9998772 -.0143082  .0063873
T19519  2 .2482932E+08   2540128E-02  .2054E+02 -.3059E+02   .9999964  .0020201 -.0017698
T19520  2 .2479055E+08   2540068E-02  .3683E+02  .6134E+01   .9999829  .0057369  .0010969
T19521  2 .2476815E+08   2540257E-02  .3582E+02 -.3990E+02   .9999728  .0060212 -.0042525
T19522  2 .2481515E+08   2540213E-02  .1452E+01  .1509E+02   .9999993 -.0009664  .0006682
T19523  2 .2475579E+08   2540259E-02  .1800E+01  .1069E+02   .9999262  .0107304  .0056995
T19524  2 .2475737E+08   2540214E-02  .8007E+01 -.5562E+02   .9999947 -.0015221 -.0028896
T19525  2 .2476386E+08   2540057E-02  .1283E+02 -.2937E+01   .9999985  .0001245 -.0017204
T19526  2 .2477528E+08   2540151E-02  .4372E+01  .1838E+02   .9999970 -.0016843  .0017938
T19527  2 .2480969E+08   2540084E-02 -.5796E+02 -.5743E+02   .9999848 -.0054717 -.0006114
T19528  2 .2479375E+08   2540045E-02 -.1509E+02  .1066E+02   .9999628  .0082068  .0026392
T19529  2 .2478321E+08   2540159E-02 -.1475E+03 -.1421E+03   .9998845 -.0099209 -.0115172
T19530  2 .2480097E+08   2540194E-02  .1424E+02 -.1537E+02   .9999995 -.0009488 -.0000848
T19531  2 .2480254E+08   2540148E-02  .1342E+02  .4770E+02   .9999813  .0020567  .0057615
T19532  2 .2478145E+08   2540203E-02 -.4607E+02  .4128E+01   .9999694 -.0078211 -.0002676
T19533  2 .2480014E+08   2540072E-02 -.5782E+02  .1130E+02   .9999773 -.0067424 -.0000520
T19534  2 .2478865E+08   2540067E-02  .1110E+03 -.3984E+03   .9996169  .0118874 -.0249940
T19535  2 .2476540E+08   2540113E-02  .9491E+01 -.9344E+01   .9999970 -.0024191 -.0004379
T19536  2 .2477808E+08   2540233E-02  .6314E+02 -.3782E+02   .9999709  .0071357  .0026857
T19537  2 .2479809E+08   2540129E-02  .7613E+01 -.3734E+02   .9999875 -.0023897 -.0043974
T19538  2 .2475591E+08   2540135E-02  .3537E+02  .2238E+02   .9999959  .0021032  .0019363
T19539  2 .2476201E+08   2540175E-02  .1468E+02  .1297E+02   .9999994  .0002201 -.0011009
T19540  2 .2475119E+08   2540259E-02  .7593E+02 -.1018E+03   .9999638  .0026410 -.0080934
T19541  2 .2482056E+08   2540234E-02  .3436E+02 -.1584E+02   .9999819  .0059441 -.0009308
T19542  2 .2478172E+08   2540080E-02 -.9073E+01  .8184E+01   .9999989 -.0014513  .0000300
T19543  2 .2476795E+08   2540097E-02  .2130E+02 -.2865E+02   .9999671  .0045942 -.0066915
T19544  2 .2480798E+08   2540232E-02 -.4538E+02  .1992E+02   .9999874 -.0045208  .0022001
T19545  2 .2475889E+08   2540245E-02  .4247E+03  .3608E+03   .9994730  .0265544  .0186712
T19546  2 .2473883E+08   2540050E-02 -.2695E+02  .2365E+02   .9999911 -.0034291 -.0024749
T19547  2 .2484021E+08   2540214E-02 -.1171E+03 -.1183E+02   .9999736 -.0070780 -.0016154
T19548  2 .2474388E+08   2540250E-02  .2500E+03 -.4760E+02   .9998783  .0147600 -.0050531
T19549  2 .2474874E+08   2540111E-02 -.6954E+02  .8608E+02   .9997754 -.0013053  .0211512
T19550  2 .2477625E+08   2540113E-02  .1533E+03  .8212E+01   .9999656  .0081028  .0017957
T19551  2 .2476662E+08   2540118E-02  .3500E+02 -.2113E+02   .9999327  .0114554 -.0018199
T19552  2 .2480339E+08   2540063E-02 -.3911E+01 -.1147E+02   .9999962 -.0027565  .0000648
T19553  2 .2474008E+08   2540064E-02 -.5206E+02  .1067E+02   .9999962 -.0003860  .0027194
T19554  2 .2477535E+08   2540262E-02 -.9536E+02 -.2530E+03   .9997314 -.0077579 -.0218389
T19555  2 .2478481E+08   2540237E-02 -.2742E+02  .2693E+01   .9999950 -.0030291 -.0009510
T19556  2 .2479023E+08   2540211E-02 -.2250E+02  .5699E+02   .9999930 -.0019958  .0031773
T19557  2 .2480789E+08   2540221E-02  .6205E+01  .1874E+02   .9999950 -.0031522 -.0000020
T19558  2 .2478323E+08   2540254E-02  .4489E+02 -.7652E+02   .9999933  .0003040 -.0036604
T19559  2 .2477854E+08   2540221E-02 -.2833E+02  .2756E+02   .9999951 -.0030763  .0006310
T19560  2 .2480949E+08   2540051E-02  .3033E+02 -.4827E+02   .9999807  .0034325 -.0051799
T19561  2 .2483377E+08   2540142E-02 -.5505E+02 -.9758E+01   .9999822 -.0058815 -.0010456
T19562  2 .2478389E+08   2540025E-02 -.1465E+03  .3926E+02   .9999462 -.0100375  .0026344
T19563  2 .2476702E+08   2540123E-02  .6555E+02 -.2875E+01   .9999596  .0089734  .0006012
T19564  2 .2477143E+08   2540124E-02  .5923E+01 -.1173E+02   .9999985 -.0001446  .0017152
T19565  2 .2476455E+08   2540033E-02  .5576E+02  .4221E+02   .9999881  .0040958  .0026365
T19566  2 .2471567E+08   2540190E-02 -.3695E+02  .1455E+02   .9999833 -.0050218 -.0028745
T19567  2 .2482169E+08   2540002E-02  .1463E+03 -.9199E+02   .9999270  .0053909 -.0108099
T19568  2 .2476988E+08   2540237E-02 -.2956E+02 -.1446E+02   .9999989 -.0014456 -.0003744
T19569  2 .2476542E+08   2540150E-02  .5807E+02  .5838E+01   .9999538  .0066198 -.0069652
T19570  2 .2477878E+08   2540124E-02  .5582E+02  .7087E+02   .9999618  .0080705  .0033466
T19571  2 .2475903E+08   2540212E-02 -.7540E+02 -.1369E+03   .9998947 -.0063673 -.0130381
T19572  2 .2479739E+08   2540112E-02  .7188E+02 -.5132E+02   .9999975  .0010084 -.0019974
T19573  2 .2476171E+08   2540002E-02  .2411E+02 -.1060E+02   .9999975  .0016421 -.0015309
T19574  2 .2474974E+08   2540052E-02 -.3748E+02 -.3428E+02   .9999358 -.0072634 -.0086919
T19575  2 .2479305E+08   2540191E-02 -.1144E+02  .7930E+01   .9999839 -.0005682 -.0056379
T19576  2 .2477129E+08   2540208E-02 -.1350E+02  .2832E+02   .9999594 -.0021968 -.0087416
T19577  2 .2475670E+08   2540154E-02 -.1504E+03 -.1748E+01   .9999460 -.0101031 -.0024412
T19578  2 .2481263E+08   2540159E-02 -.6496E+02  .5633E+02   .9999718  .0006455  .0074855
T19579  2 .2477007E+08   2540068E-02 -.5523E+02  .1257E+02   .9999952 -.0024857  .0018638
T19580  2 .2478416E+08   2540260E-02 -.4672E+02 -.4638E+02   .9999953 -.0021677 -.0021587
T19581  2 .2477270E+08   2540242E-02 -.8312E+02 -.6232E+02   .9999750 -.0067596 -.0020522
T19582  2 .2476303E+08   2540044E-02 -.1142E+03  .4553E+02   .9999577 -.0090861  .0014328
T19583  2 .2476542E+08   2540207E-02  .1251E+02  .3861E+02   .9999111  .0029047  .0130113
T19584  2 .2477454E+08   2540109E-02  .1833E+02  .2090E+02   .9999949  .0017449  .0026763
T19585  2 .2480463E+08   2540106E-02 -.3461E+02 -.7850E+02   .9999867 -.0003050 -.0051445
T19586  2 .2476053E+08   2540010E-02 -.1149E+02  .3076E+02   .9999845  .0034321 -.0043854
T19587  2 .2474503E+08   2540238E-02 -.1592E+03 -.3163E+03   .9996952 -.0114134 -.0218901
T19588  2 .2478626E+08   2540141E-02 -.5426E+02  .4068E+02   .9999876 -.0032536  .0037614
T19589  2 .2477662E+08   2540087E-02  .5398E+02 -.3566E+02   .9999888  .0043155 -.0019218
T19590  2 .2476439E+08   2540246E-02  .2520E+02  .4403E+01   .9999992 -.0007165  .0010585
T19591  2 .2475717E+08   2540151E-02  .3195E+02  .7310E+02   .9999694  .0015688  .0076617
T19592  2 .2477008E+08   2540244E-02  .7372E+02  .1885E+02   .9999911  .0040536  .0011978
T19593  2 .2474574E+08   2540158E-02 -.4374E+02  .7270E+02   .9999932 -.0028113  .0023785
T19594  2 .2479616E+08   2540195E-02  .2368E+02  .4032E+02   .9999722  .0061722  .0041844
T19595  2 .2474618E+08   2540157E-02 -.2063E+02  .6535E+02   .9999983 -.0008706  .0016099
T19596  2 .2474845E+08   2540237E-02  .8033E+02 -.1936E+02   .9999767  .0059813 -.0033027
T19597  2 .2473961E+08   2540253E-02  .9808E+01  .1709E+02   .9999926  .0035964  .0013936
T19598  2 .2481037E+08   2540220E-02 -.4202E+02 -.1585E+01   .9999675 -.0079033 -.0016030
T19599  2 .2474507E+08   2540219E-02  .3138E+02  .7125E+02   .9999956 -.0011009  .0027529
T19600  2 .2475391E+08   2540146E-02 -.1396E+02 -.1843E+02   .9999929 -.0027839 -.0025212
T19601  2 .2478730E+08   2540164E-02  .9830E+01  .3734E+02   .9999737  .0023382  .0068607
T19602  2 .2473789E+08   2540196E-02  .5991E+02 -.5311E+02   .9999941  .0033276  .0008688
T19603  2 .2478398E+08   2540148E-02  .5324E+02  .6427E+01   .9998876  .0149516 -.0010738
T19604  2 .2475224E+08   2540096E-02 -.9650E+02 -.5537E+02   .9998915 -.0133368 -.0062531
T19605  2 .2474557E+08   2540044E-02  .3821E+02 -.2175E+02   .9999933  .0036391  .0003769
T19606  2 .2474079E+08   2540181E-02 -.1893E+03  .2130E+03   .9998624 -.0111968  .0122436
T19607  2 .2478039E+08   2540021E-02 -.2447E+02 -.2280E+03   .9999056 -.0011808 -.0136863
T19608  2 .2477332E+08   2540184E-02  .7419E+01 -.1560E+03   .9997623 -.0016803 -.0217384
T19609  2 .2475425E+08   2540227E-02  .3977E+02 -.1273E+01   .9999652  .0082916 -.0008798
T19610  2 .2479048E+08   2540235E-02 -.9553E+02 -.2739E+02   .9999905 -.0042470  .0009927
T19611  2 .2474776E+08   2540092E-02 -.2842E+02  .7488E+01   .9999993  .0009611  .0007310
T19612  2 .2479986E+08   2540102E-02  .1457E+02  .9141E+02   .9999949  .0014160  .0028775
